customer_id,first_name,last_name,email,phone_number,city,state,zip_code,birth_date
1554,Andrew,Morton,olsonmolly@example.net,Invalid phone number,New Alec,Maine,86085,1960-02-10
1443,Keith,Wong,herrerajoseph@example.net,(512) 261-0473x3467,New Aprilville,New Hampshire,76110,2010-12-04
1529,Thomas,Garcia,jenniferwinters@example.net,(771) 521-0800x828,Davidtown,Louisiana,86828,1918-03-19
1487,Carolyn,Hayes,michael85@example.com,+1 (445) 933-8747x2183,North Reginald,Minnesota,65706,1962-02-19
1542,Cheryl,Brewer,jwatts@example.org,Invalid phone number,West Tiffany,California,11761,1973-05-29
1619,Jenna,Hunter,richardsonryan@example.net,(987) 491-3480x9133,Smithburgh,Arizona,73900,1998-08-03
1469,Kendra,Rhodes,christophercarter@example.net,Invalid phone number,Larabury,North Carolina,39534,2010-09-28
1657,Nathan,Howard,courtneyarcher@example.net,(848) 587-9780x406,West Charlene,Maryland,79679,2012-08-29
1255,April,Caldwell,bryanmontoya@example.org,(817) 370-4442,East Cynthiaside,Wisconsin,42242,1926-08-05
1457,Crystal,Andrews,frivera@example.org,(638) 711-1216x01685,Mccannberg,North Dakota,72878,1928-01-28
1458,Kaitlyn,Massey,lindseyrios@example.net,+1 (479) 296-2137x0132,Lake Krystalton,Ohio,88901,1982-04-03
1659,Bethany,Hayes,ochavez@example.org,(910) 608-3028,Port Jessicaton,New York,73314,1917-08-09
1282,Juan,Newman,gabriela57@example.com,+1 (323) 588-9366x638,Amyside,Vermont,91770,1913-05-03
1405,Phyllis,Davila,autumngraves@example.com,(664) 895-6162,Levineland,Georgia,27317,1982-01-24
1464,Hannah,Ward,michelle37@example.org,Invalid phone number,Simmonschester,Delaware,23607,1971-10-12
1305,Michael,Bishop,garciawilliam@example.net,(254) 272-3037x514,Lake Bradport,Vermont,76253,1945-05-19
1631,Caleb,Murphy,brian62@example.org,(232) 401-4996,Gabrielberg,Delaware,65637,1973-10-04
1254,Travis,Taylor,amanda56@example.com,Not Available,Matthewside,Rhode Island,64254,1921-07-06
1317,Crystal,Harris,melinda06@example.com,+1 (326) 527-5369x732,Feliciaport,New Hampshire,61483,1932-07-28
1366,Jon,Gilmore,maryhancock@example.net,(516) 586-6283x7402,Nathanport,Georgia,1361,1964-06-10
1447,John,Lewis,ronnieford@example.com,(970) 277-4511x8417,Bakertown,Delaware,9792,1999-01-28
1262,Beverly,Fuller,hvance@example.net,(965) 230-7136x1735,New Brandon,Delaware,67796,1932-04-26
1519,Donald,Rice,william08@example.com,(431) 594-8794x8271,Josephfort,Minnesota,80630,1972-12-19
1418,Joshua,Jacobson,wcoleman@example.com,+1 (631) 727-0301x17113,Michaelburgh,Michigan,48864,1937-05-03
1373,Charles,Davis,daniel35@example.com,(294) 251-4498x81582,South Sean,Hawaii,63799,1952-05-27
1536,Alex,Willis,freemanmadison@example.org,+1 (261) 927-3700x97356,East Sonya,Nevada,53111,1993-12-16
1475,Michele,Lopez,daniel93@example.com,(821) 625-2055x708,Zacharystad,Tennessee,72207,2014-07-13
1590,Catherine,Mitchell,john82@example.net,(950) 895-8756,New Teresaton,Massachusetts,17170,1920-02-25
1452,Cynthia,Barrett,hamiltonzachary@example.com,Invalid phone number,Lake Timothy,Colorado,63132,1915-11-23
1548,Frank,Brown,christopherowen@example.com,(470) 302-9742x9314,New Kevinside,Iowa,57605,1913-01-14
1311,Andrea,Barber,loribennett@example.net,(243) 814-7523x4731,Englishland,Nebraska,79227,2014-09-27
1340,Steven,Jennings,burnsbrittney@example.org,Invalid phone number,Michaelborough,Mississippi,38292,1953-03-03
1274,William,Castro,hamiltoncatherine@example.org,(896) 535-9528,Port Sharonbury,Washington,81684,1973-09-01
1277,Stephanie,Herrera,bmendoza@example.org,(537) 859-5597,South Matthewburgh,Nebraska,35748,1963-05-15
1533,Brandon,Buckley,invalid_email,(911) 767-3404x972,Grahamborough,Arkansas,54720,1961-09-07
1614,Grace,Holmes,stacy09@example.org,(449) 522-7503,New Ginaville,Iowa,69090,2004-01-21
1610,James,Crawford,lopeznatalie@example.org,(779) 913-4486,Curtisbury,Connecticut,24424,1925-09-06
1372,Elizabeth,Hess,melindajohnson@example.com,(394) 257-8342,Davidbury,Minnesota,34478,2023-08-23
1448,John,Watson,alexander44@example.org,Invalid phone number,Bishopport,Nebraska,58677,1961-09-17
1500,Thomas,Hamilton,smithamanda@example.org,(654) 472-4478x823,Michaelborough,Rhode Island,35741,1933-07-09
1613,Steven,Lyons,george31@example.net,+1 (389) 359-5149x54196,Randallberg,Delaware,25030,1925-06-23
1288,Kelly,Smith,cookjamie@example.org,Invalid phone number,Colonburgh,Virginia,12632,1975-02-25
1345,Ashley,Harris,bflores@example.net,(876) 778-0368,Port Johnhaven,Mississippi,32006,1974-09-25
1422,Shannon,Bell,nreid@example.com,Invalid phone number,Elizabethbury,California,13350,2013-12-29
1259,Erik,Barajas,thuynh@example.com,(931) 576-6768x222,North Samuel,Delaware,10980,1914-04-04
1534,Emily,Gomez,bergerjoshua@example.net,(486) 917-1265,West Regina,Nevada,19251,1948-04-01
1568,Chris,Diaz,thomasmartinez@example.net,(948) 549-0928,South Gina,Iowa,45810,2014-08-22
1635,Alison,Howell,paigepowell@example.com,Invalid phone number,Johnsonberg,Tennessee,57839,1976-06-06
1379,Lisa,Clark,montgomeryalex@example.org,(478) 339-2220,Adamsstad,Alaska,87076,1943-06-21
1467,Andrew,Lewis,julia99@example.net,(291) 602-5768,Apriltown,New York,23723,1961-05-16
1496,Melanie,Miller,raymondjones@example.net,+1 (353) 896-4424x312,Lake Michael,Pennsylvania,49902,1960-08-20
1252,Tracy,Thompson,ashleyshaw@example.net,Not Available,Reginaldhaven,Indiana,34706,2007-09-10
1421,Tony,Pittman,adkinskatrina@example.org,+1 (702) 961-1563x72672,South Dorothyborough,California,86236,1961-12-03
1624,Alexander,Meadows,jamesroberts@example.com,(375) 253-7962x86999,North Sandra,Washington,30621,1972-05-31
1612,John,Jackson,raymondperry@example.com,(445) 837-0992,West Josephstad,Minnesota,14472,1989-01-21
1313,Kathryn,Dean,rodriguezbrandon@example.com,(701) 545-1468,Williamschester,Wyoming,38138,1981-09-05
1355,Melvin,Heath,sconway@example.com,Invalid phone number,Charleshaven,Montana,33720,1927-06-10
1488,Susan,Young,angelicacoleman@example.net,(886) 427-9902,West Michaelton,Oregon,880,1973-04-10
1357,Jaime,Pena,frank16@example.org,Invalid phone number,Derekberg,New Mexico,56257,2021-11-22
1267,David,Ross,stephanie52@example.com,+1 (881) 361-3390x9365,New Ronald,Texas,76463,1995-05-28
1494,Sheila,Gordon,nicole77@example.org,(816) 580-6985,Sotomouth,Colorado,94695,1935-11-18
1263,Eric,Rivas,operkins@example.org,+1 (245) 532-5007x75430,East Ryanfort,Arizona,76902,2007-09-22
1362,Christopher,Cohen,benjamin48@example.net,(626) 254-7544x862,Cowanborough,Rhode Island,65601,1954-08-29
1398,Misty,Kramer,tararodriguez@example.com,(939) 872-0751,Lake Danielview,Mississippi,84949,1938-11-28
1291,Jacob,Moreno,hollandraymond@example.com,(310) 335-1435,West Davidbury,West Virginia,42978,1910-01-10
1638,John,Miller,christopher58@example.com,(798) 519-1496,East Donna,Hawaii,97443,2006-02-27
1260,Mary,Russell,rjensen@example.com,Invalid phone number,Darrenfurt,Oregon,20209,2007-11-15
1560,William,Ware,timothyfuller@example.com,(726) 222-2165x3669,Johnhaven,Georgia,90455,2017-10-22
1618,Douglas,Pearson,zstevens@example.net,Invalid phone number,East Thomas,Virginia,71532,2017-10-26
1369,William,Davis,aarondavis@example.com,+1 (293) 402-2209x389,Rogersview,Virginia,93186,1972-04-28
1456,Amy,Gutierrez,mike20@example.net,(599) 915-8417x2189,West Virginiaport,Hawaii,30747,1982-12-26
1549,Jacqueline,Johnson,gina70@example.net,(400) 779-2540,North Katherineberg,Virginia,84427,1914-04-28
1573,Lisa,Larsen,spencerjeremy@example.net,(621) 812-0366x61745,Dawsonfurt,New York,91705,2009-07-05
1591,Francisco,Jacobs,walldesiree@example.org,(817) 786-8936,Santiagohaven,Missouri,79016,1944-06-24
1320,Denise,Turner,kporter@example.org,Invalid phone number,Carrfurt,Ohio,1916,1987-02-05
1417,Patrick,Walsh,whudson@example.com,(795) 766-5415x1168,New Roger,Delaware,14599,2005-10-23
1492,Carly,Walker,melissaguerrero@example.com,Not Available,West James,South Dakota,69913,1978-05-01
1594,Sean,Bowen,jonesmichael@example.net,Not Available,Mariahville,Massachusetts,28669,1921-10-23
1506,Rebecca,Stephens,matthewwarren@example.com,(402) 382-5743,Emilymouth,Texas,4789,1920-09-29
1570,Courtney,Hill,breweralexis@example.com,Invalid phone number,South Caitlinville,Vermont,49715,1915-05-11
1593,Kimberly,Schmidt,lowens@example.org,(909) 220-0675,Lisaport,New Jersey,73662,1909-03-22
1642,Jennifer,Conrad,joe78@example.net,(748) 327-9275,Port Sarahton,Maryland,15612,1929-09-22
1301,Andrew,Johnson,gtorres@example.org,(353) 538-6230x598,Port Sherylchester,Virginia,92986,1994-02-24
1425,Michael,Martin,susan08@example.org,Invalid phone number,Port Deanna,Arizona,30682,1984-02-16
1493,Michael,Parker,thopkins@example.net,+1 (339) 754-8187x230,Romerotown,West Virginia,69422,2009-12-27
1314,Jenna,Greer,youngdavid@example.com,(975) 609-9386x193,New Jonathan,Hawaii,52737,1971-10-19
1499,Timothy,Flores,twilliams@example.net,(798) 384-9735x5780,East Madison,Alaska,76028,1973-06-14
1611,Harry,Fleming,brianna93@example.net,(368) 936-3828,Lake Lisaview,Pennsylvania,55650,1950-03-07
1620,Meagan,Thomas,petersmolly@example.org,+1 (993) 574-9235x42048,North Julia,Wisconsin,62510,2004-08-02
1271,Kari,Smith,perrybenjamin@example.org,(679) 712-2021x09623,Port Robert,Arkansas,3524,2020-01-01
1380,David,Morris,brandonestrada@example.org,Not Available,New Elizabethborough,Oregon,59933,1968-04-18
1524,Alexandra,Romero,brandondixon@example.org,(656) 666-9000x03831,Lake Samantha,Iowa,66079,1923-07-21
1565,Autumn,Evans,daviswilliam@example.net,Invalid phone number,Maldonadomouth,Virginia,40216,1972-12-01
1637,Julie,Miller,aaron51@example.org,Not Available,Richardfurt,Wisconsin,66870,1969-09-18
1646,Kristina,Wolfe,glewis@example.com,+1 (727) 809-2874x99665,Fieldschester,Wyoming,82525,1925-09-25
1474,James,Barber,graythomas@example.net,Invalid phone number,Masseymouth,Idaho,6842,2012-03-11
1547,Kathleen,Hall,lesliemiller@example.com,Invalid phone number,Castilloburgh,Mississippi,39430,1999-10-18
1334,Heather,Jones,travis48@example.org,(624) 932-4667x144,East Amy,Tennessee,79665,2022-05-20
1482,Steve,Medina,awall@example.org,(500) 834-2139,Rebeccaberg,Idaho,44476,1950-08-25
1495,Julie,Duffy,jessicajohnson@example.org,(771) 892-1285,Port Daniel,North Carolina,66846,1912-07-11
1525,Allen,Turner,alec99@example.com,(880) 952-1866,Port Samuelmouth,Florida,3816,1982-12-30
1575,Rebecca,Sparks,ryan09@example.org,Invalid phone number,Stevensonshire,Alabama,85766,1932-11-20
1595,Adrienne,Neal,carlos27@example.net,+1 (617) 566-0292x2651,North Renee,Oklahoma,98583,1977-05-28
1253,William,Matthews,troy64@example.com,(833) 844-2194x26534,Mckeebury,Wyoming,517,1961-04-05
1432,Tara,Cross,victoria23@example.org,(255) 846-2483x7909,Dianaburgh,New Jersey,4092,1991-06-24
1658,Shawn,Orr,kingjoseph@example.org,(489) 534-4621,Kimtown,New Hampshire,65766,1959-09-28
1428,Rachel,Carter,invalid_email,(402) 209-2853x31920,Vanessaborough,Nevada,39188,1978-07-02
1520,Adam,Jordan,xblanchard@example.com,(287) 277-0302,East Jason,Utah,18917,1945-01-21
1644,Cheryl,Reese,bhernandez@example.org,(253) 310-2481x26094,Oconnellside,Indiana,9757,1954-12-11
1450,Melissa,Henderson,churchvickie@example.net,Not Available,Harrellmouth,Maryland,61058,2011-02-27
1626,Brian,Stewart,timothy37@example.com,(280) 797-5767,West Alyssa,Arkansas,49818,1947-01-01
1636,Kyle,Wallace,skinnercaitlyn@example.com,Not Available,Karamouth,North Carolina,27865,2019-04-21
1650,Caitlin,Wallace,prattamanda@example.org,(851) 632-5639x6974,Brandyport,Wyoming,25537,1955-09-14
1572,Jesse,Rice,turnercynthia@example.com,Invalid phone number,Kevinmouth,Ohio,1836,1972-08-14
1628,Steve,Mcfarland,vincentjoshua@example.org,(564) 568-0924,West Shannon,Tennessee,59591,1925-01-24
1630,Oscar,Flores,roger60@example.org,+1 (242) 692-5350x490,Port Robyn,Nebraska,71415,2021-12-18
1397,Melissa,Ortiz,cameronkaufman@example.net,(209) 552-4254x310,Kristifurt,Wisconsin,86307,1911-01-24
1335,Maureen,Pierce,richardguerra@example.com,Invalid phone number,East Ronald,Arizona,29212,1988-11-19
1410,James,Mcdonald,jermaine66@example.org,(481) 222-4615x28158,Port Nicholas,New Hampshire,91391,1950-12-05
1423,Veronica,Gilbert,jennifer27@example.net,(885) 435-2797,Tiffanyborough,California,49294,1922-01-02
1604,Seth,Morales,comptonvirginia@example.net,Not Available,Carpenterberg,Missouri,93176,1963-09-30
1617,Sandra,Foley,pdavis@example.org,(308) 345-1146x955,Stephensland,Nevada,10743,1979-10-03
1582,Gregory,Gonzalez,alexa51@example.com,(392) 434-1358x873,Andrewmouth,Nebraska,81659,1947-09-09
1292,John,Stuart,monica17@example.net,+1 (900) 570-7936x1045,New Angelamouth,Alabama,65586,2007-08-29
1382,James,Miller,invalid_email,(872) 776-3641x124,Lake Brandonberg,South Dakota,58299,1965-05-29
1400,Cameron,James,lambertbrenda@example.net,(404) 978-1726x9272,Edwinmouth,Pennsylvania,47917,1983-03-20
1484,Kenneth,Washington,paul35@example.com,(446) 967-6812,Port Aprilfort,South Carolina,66031,1939-03-28
1388,Harold,Dillon,invalid_email,(759) 529-4076x7092,Lopezberg,Connecticut,17853,1968-05-12
1622,Michael,Santiago,invalid_email,Invalid phone number,East Johnfurt,Connecticut,22694,1955-02-07
1387,Joel,Williamson,ryanalexander@example.com,+1 (588) 311-0798x729,Vanessatown,South Dakota,62357,1925-03-02
1633,Ruben,Davis,beckerrhonda@example.com,(916) 443-1461,Lake Jaclyntown,Washington,55044,1918-11-29
1361,Lauren,Vasquez,heatherhaynes@example.net,(661) 802-0716,Edwardsland,Iowa,99033,2018-11-10
1480,Ricky,Chambers,invalid_email,Not Available,Hayesshire,Arizona,37213,1986-05-07
1286,Douglas,Greene,caldwelldavid@example.net,Invalid phone number,Bradleyview,Vermont,13914,1924-01-31
1310,Jennifer,Miller,phillip08@example.org,+1 (949) 810-7992x31727,Michaelside,New Mexico,2379,1996-01-09
1332,Veronica,Bailey,cheryljohns@example.com,Invalid phone number,East Darleneberg,Utah,41411,1915-05-11
1386,Erin,Schmidt,kellychavez@example.org,(932) 249-1603,North Saraberg,Oregon,50817,1991-08-08
1453,Michael,Tate,charmon@example.org,(780) 616-8072x5963,North Pamela,Connecticut,9195,1970-11-14
1460,Kathleen,Nelson,vochoa@example.org,Invalid phone number,Lake Chad,Colorado,71976,1933-09-02
1507,Phillip,Hernandez,invalid_email,(684) 389-5754x81322,East Nancy,California,55847,1995-03-30
1431,Carrie,Francis,darrell19@example.org,(376) 641-1157x98559,South Sarah,Rhode Island,23235,1941-08-02
1436,Hannah,Mcknight,wadekatie@example.com,(697) 592-1467,East Michelle,Pennsylvania,17167,2019-02-19
1461,Jacob,Garrison,darindaniels@example.com,(215) 987-9762x22440,West Kathryn,California,38282,1982-03-03
1319,Todd,Colon,icooper@example.org,(714) 975-2886,Joshuafurt,New Hampshire,80880,1913-05-24
1325,John,Duncan,oknox@example.net,(901) 357-8276,Chelseahaven,Wyoming,926,1930-02-20
1338,Justin,Lopez,alexander30@example.org,Invalid phone number,Mcintoshmouth,Hawaii,76978,1950-11-04
1256,John,Simpson,poolelindsay@example.com,(281) 835-0724x66214,West Cynthia,Pennsylvania,5934,1938-09-19
1503,Christopher,Allison,lisa71@example.net,(506) 828-0313x79236,Jenniferfurt,Indiana,78320,1998-03-09
1654,Thomas,Mcdonald,lisa86@example.org,(697) 323-9710,West Kenneth,Ohio,22821,1970-10-09
1333,Kyle,Harper,chadgamble@example.org,Invalid phone number,North Tracyland,California,70940,1933-10-17
1367,Sara,Hodges,cwilson@example.org,(217) 445-3284,Wellsmouth,Michigan,7525,2005-10-27
1433,Melinda,Nelson,alexanderashley@example.com,Invalid phone number,New Heatherberg,Montana,76551,1947-09-22
1466,Richard,Olson,crystalbrown@example.com,+1 (687) 240-7742x34225,Joshuamouth,South Dakota,58234,2019-09-15
1273,Christina,Butler,dawn95@example.org,(596) 764-4887x723,Rossville,Alaska,4862,1951-04-05
1318,Stephen,Blair,mackrebecca@example.net,+1 (868) 411-1188x8947,East Laurachester,Florida,42024,1941-05-23
1527,Michaela,Snow,gabriela37@example.net,+1 (915) 322-1202x90500,Martinezchester,Missouri,67280,2008-04-23
1664,Tara,Ryan,invalid_email,(205) 349-5428x2411,Kelliland,Vermont,83943,1920-06-27
1284,Andrea,Arnold,robert60@example.com,(256) 459-8977x334,North William,Tennessee,94518,2003-04-04
1430,Curtis,Warren,tapiarhonda@example.org,(390) 751-3252,Lake Gina,Georgia,10483,1929-01-20
1281,Sharon,Miranda,patricia90@example.org,Not Available,Johnsonview,Nevada,91453,1955-03-15
1293,Adam,White,gabriela44@example.com,(632) 411-9100,West Andrew,Pennsylvania,92727,1936-08-04
1532,Steven,Smith,amylynch@example.org,(268) 688-5333,North Melissa,New York,48752,1922-03-29
1265,William,Harris,gabrielasmith@example.com,(752) 242-6197,Grayberg,Colorado,56204,1959-11-27
1445,Michelle,Henderson,ryan28@example.net,Invalid phone number,Amberport,Colorado,42500,2001-01-09
1609,David,Bauer,invalid_email,(767) 664-0295,Tiffanyshire,Nevada,65316,1909-12-18
1663,Stephen,Jones,jasonmullins@example.com,(447) 419-0397x7982,Kellyfort,Maine,25007,2014-09-23
1297,Rachel,Jones,jmorris@example.net,(606) 400-7516,Velasquezview,Maine,48731,1986-01-26
1634,Patrick,Fernandez,gibsongregory@example.org,(825) 938-3150x8396,South James,Delaware,40878,1976-10-01
1303,Brian,Knight,esparzasamuel@example.net,(606) 924-5680x3659,Charlesfurt,Idaho,97592,1994-03-17
1348,Larry,Conley,dixoncatherine@example.net,+1 (619) 588-0515x811,Jasonside,Illinois,64813,2010-12-29
1543,Robert,Ross,lgonzalez@example.net,(667) 723-2250x595,Sharonborough,Arizona,70451,1947-06-27
1308,Courtney,Lewis,samanthaweber@example.com,+1 (488) 379-9397x0250,North Robert,Nebraska,40444,1927-01-27
1641,Regina,Martinez,imoreno@example.org,(947) 855-4828x571,West Michaelview,Mississippi,80982,2000-01-12
1413,Joseph,Robertson,gbishop@example.net,+1 (208) 267-9054x4969,West Haley,Wyoming,85662,1935-04-30
1578,Phillip,West,butlercassandra@example.org,(912) 775-0900,Nancymouth,Arizona,30199,1988-10-17
1446,Abigail,Roberts,sbarker@example.org,Invalid phone number,Victorborough,Alabama,74193,1967-01-25
1371,Melissa,Chambers,burnsmaria@example.org,Not Available,Franklinbury,Washington,95925,1956-09-02
1537,Charles,Williams,samanthacooper@example.org,(303) 568-4037x314,South Crystalshire,Kentucky,79548,1979-04-16
1424,Cole,Shaw,joseph47@example.org,(836) 770-3791,Montoyachester,West Virginia,74941,1923-12-28
1660,Christopher,Patterson,ocoleman@example.org,(247) 404-3393,Nunezburgh,Michigan,17574,2010-11-09
1287,Jason,Crawford,lwalsh@example.com,(702) 976-7604x29723,Keithside,Delaware,66527,1957-09-30
1523,Linda,English,abbottsteven@example.com,(572) 483-8717,South Ashley,Oregon,79284,1994-12-15
1497,Robert,Davis,kimberlycortez@example.org,Invalid phone number,New Reginaborough,Nebraska,59990,1986-08-03
1579,Hayley,Schaefer,tcastaneda@example.net,(746) 793-5699,Brayland,New Mexico,53518,1917-06-12
1508,Ryan,Watkins,bethany96@example.org,(400) 498-4915,Jonesside,Alaska,40038,1924-11-27
1567,Maria,Jenkins,popeshane@example.com,(686) 865-6572,Sydneyton,Louisiana,85070,1967-04-20
1615,Ashley,Park,butlerjessica@example.net,+1 (293) 510-9588x87354,Jonesside,Washington,40285,1928-02-09
1328,Brandon,Walker,edward47@example.org,(831) 838-7841x0041,Thomasbury,California,97124,2008-02-13
1346,Patricia,Johnson,meganwright@example.net,(688) 668-9466x1502,South Jenniferborough,Tennessee,79142,1915-10-29
1356,Mike,Powell,joshua70@example.net,(560) 899-5137x18091,Lake John,Wisconsin,11279,1917-08-19
1268,Brenda,Davis,qschmidt@example.net,(695) 709-6418x64070,North Baileymouth,New York,25278,1938-01-28
1302,Trevor,Giles,stevenward@example.net,(924) 313-9571x37874,Camposmouth,Washington,23288,2002-10-03
1490,Vincent,Weaver,melaniebass@example.com,(333) 395-5690,Zamorafort,Mississippi,8804,1916-05-07
1577,Brittney,Mendoza,glen14@example.net,Invalid phone number,North Lawrence,New York,10479,2006-10-19
1251,Julie,Romero,william75@example.com,+1 (536) 258-7893x592,Christineberg,Montana,28924,1936-10-24
1350,Justin,Mcdonald,mirandaarmstrong@example.net,(675) 758-4681x783,West Shannonberg,Michigan,98046,1941-06-03
